idx,unique_carrier,yearmonth,total_departures_scheduled,total_departures_performed,agg_seat_count,total_passenger_count,total_miles_traveled,total_minutes_r2r,total_air_minutes,year,month,carrier_name,total_fuel_cost,full_date,month_stock_price_max,month_stock_price_min,month_stock_price_open,month_stock_price_close,month_stock_price_volume,adj_month_stock_price_close,stock_symbol
506,NK,2014-11,8170.0,8170.0,1333326.0,1092442.0,359639.0,1277552.0,1090829.0,2014,11,Spirit Air Lines,35332577.0,2014-11-01,83.94000244140625,73.26000213623047,73.4800033569336,82.69000244140625,17605000.0,82.69000244140625,SAVE
507,NK,2014-12,8410.0,8410.0,1386232.0,1179135.0,274626.0,1323119.0,1127519.0,2014,12,Spirit Air Lines,34077468.0,2014-12-01,85.3499984741211,66.76999664306639,82.72000122070312,75.58000183105469,31132000.0,75.58000183105469,SAVE
508,NK,2015-01,8771.0,8771.0,1432913.0,1162241.0,306334.0,1394409.0,1180624.0,2015,1,Spirit Air Lines,32735968.0,2015-01-01,80.87000274658203,68.51000213623047,76.55999755859375,74.13999938964844,22798800.0,74.13999938964844,SAVE
509,NK,2015-02,8031.0,8031.0,1319043.0,1103434.0,309812.0,1286346.0,1082102.0,2015,2,Spirit Air Lines,33612181.0,2015-02-01,83.44999694824219,70.66000366210938,74.9800033569336,77.77999877929688,22111000.0,77.77999877929688,SAVE
510,NK,2015-03,9303.0,9303.0,1532088.0,1339867.0,309468.0,1460486.0,1242280.0,2015,3,Spirit Air Lines,42376540.0,2015-03-01,80.83999633789062,71.27999877929688,75.41999816894531,77.36000061035156,19143800.0,77.36000061035156,SAVE
511,NK,2015-04,9459.0,9459.0,1578086.0,1311801.0,468419.0,1482485.0,1256665.0,2015,4,Spirit Air Lines,41254164.0,2015-04-01,78.95999908447266,68.27999877929689,76.4800033569336,68.47000122070311,24415900.0,68.47000122070311,SAVE
512,NK,2015-05,9864.0,9864.0,1637249.0,1411053.0,372252.0,1529833.0,1290646.0,2015,5,Spirit Air Lines,43155922.0,2015-05-01,71.2300033569336,59.70000076293945,68.93000030517578,63.56999969482422,26114300.0,63.56999969482422,SAVE
513,NK,2015-06,9388.0,9388.0,1571629.0,1351526.0,378985.0,1456921.0,1216142.0,2015,6,Spirit Air Lines,35823360.0,2015-06-01,66.83999633789061,60.40999984741211,64.45999908447266,62.099998474121094,29336300.0,62.099998474121094,SAVE
514,NK,2015-07,10255.0,10255.0,1708628.0,1506661.0,359527.0,1572630.0,1324209.0,2015,7,Spirit Air Lines,39449460.0,2015-07-01,64.80999755859375,57.2599983215332,63.7400016784668,59.81999969482422,32869900.0,59.81999969482422,SAVE
515,NK,2015-08,10276.0,10276.0,1767739.0,1471629.0,366689.0,1578907.0,1330096.0,2015,8,Spirit Air Lines,42256865.0,2015-08-01,62.40999984741211,46.27000045776367,59.54999923706055,51.25,26260400.0,51.25,SAVE
516,NK,2015-09,9897.0,9897.0,1663324.0,1324475.0,474664.0,1537045.0,1298575.0,2015,9,Spirit Air Lines,40281033.0,2015-09-01,52.7599983215332,46.459999084472656,50.540000915527344,47.29999923706055,21216600.0,47.29999923706055,SAVE
517,NK,2015-10,10168.0,10194.0,1721412.0,1427189.0,384166.0,1589582.0,1344275.0,2015,10,Spirit Air Lines,39796888.0,2015-10-01,51.27999877929688,33.799999237060554,47.38999938964844,37.11999893188477,52320800.0,37.11999893188477,SAVE
518,NK,2015-11,10086.0,10086.0,1702985.0,1389001.0,500856.0,1594278.0,1355039.0,2015,11,Spirit Air Lines,38925361.0,2015-11-01,37.66999816894531,32.72999954223633,36.81999969482422,36.77000045776367,36471700.0,36.77000045776367,SAVE
519,NK,2015-12,10520.0,10520.0,1829031.0,1475976.0,406781.0,1679234.0,1430080.0,2015,12,Spirit Air Lines,42066155.0,2015-12-01,44.45000076293945,36.77000045776367,36.88000106811523,39.849998474121094,47628900.0,39.849998474121094,SAVE
520,NK,2016-01,10765.0,10765.0,1833382.0,1472140.0,411755.0,1713161.0,1453799.0,2016,1,Spirit Air Lines,46027342.0,2016-01-01,45.61999893188477,35.169998168945305,38.91999816894531,41.79999923706055,45284600.0,41.79999923706055,SAVE
521,NK,2016-02,9985.0,9985.0,1701342.0,1427166.0,388973.0,1576426.0,1337112.0,2016,2,Spirit Air Lines,45333409.0,2016-02-01,48.97999954223633,38.459999084472656,41.66999816894531,47.75,34656800.0,47.75,SAVE
522,NK,2016-03,11105.0,11108.0,1948080.0,1680239.0,395792.0,1752970.0,1485635.0,2016,3,Spirit Air Lines,48421086.0,2016-03-01,51.63000106811523,45.7599983215332,47.849998474121094,47.97999954223633,22949200.0,47.97999954223633,SAVE
523,NK,2016-04,11127.0,11262.0,1982984.0,1598598.0,573760.0,1725562.0,1457061.0,2016,4,Spirit Air Lines,48152344.0,2016-04-01,53.52999877929688,43.0099983215332,47.61000061035156,43.93000030517578,27203900.0,43.93000030517578,SAVE
524,NK,2016-05,11856.0,11856.0,2078216.0,1774113.0,410125.0,1821169.0,1534925.0,2016,5,Spirit Air Lines,46221323.0,2016-05-01,45.68000030517578,38.849998474121094,45.47999954223633,43.47000122070313,20894600.0,43.47000122070313,SAVE
525,NK,2016-06,11375.0,11375.0,1969717.0,1725908.0,437919.0,1743340.0,1459604.0,2016,6,Spirit Air Lines,47920280.0,2016-06-01,46.91999816894531,40.4900016784668,43.02000045776367,44.86999893188477,23600700.0,44.86999893188477,SAVE
526,NK,2016-07,11791.0,11791.0,2055060.0,1832799.0,432753.0,1804964.0,1509639.0,2016,7,Spirit Air Lines,50680220.0,2016-07-01,50.09000015258789,41.209999084472656,44.86999893188477,42.75,27490300.0,42.75,SAVE
527,NK,2016-08,11835.0,11835.0,2063110.0,1778006.0,432450.0,1811893.0,1514295.0,2016,8,Spirit Air Lines,56709989.0,2016-08-01,42.97999954223633,37.790000915527344,42.79999923706055,39.9900016784668,23627500.0,39.9900016784668,SAVE
528,NK,2016-09,11118.0,11118.0,1947918.0,1548695.0,455732.0,1710646.0,1444967.0,2016,9,Spirit Air Lines,50909978.0,2016-09-01,42.86000061035156,37.16999816894531,40.060001373291016,42.52999877929688,30045000.0,42.52999877929688,SAVE
529,NK,2016-10,11231.0,11231.0,1985693.0,1607814.0,425776.0,1735435.0,1471212.0,2016,10,Spirit Air Lines,55850185.0,2016-10-01,49.7400016784668,41.41999816894531,42.47999954223633,47.93000030517578,30753700.0,47.93000030517578,SAVE
530,NK,2016-11,11573.0,11573.0,2031932.0,1627253.0,551533.0,1800892.0,1536896.0,2016,11,Spirit Air Lines,57269753.0,2016-11-01,55.93000030517578,46.79999923706055,47.9000015258789,55.599998474121094,23354800.0,55.599998474121094,SAVE
531,NK,2016-12,12153.0,12153.0,2140919.0,1701872.0,453633.0,1939928.0,1646423.0,2016,12,Spirit Air Lines,62085290.0,2016-12-01,60.4000015258789,53.91999816894531,55.59000015258789,57.86000061035156,17020200.0,57.86000061035156,SAVE
532,NK,2017-01,12160.0,12160.0,2182286.0,1647621.0,421428.0,1945382.0,1650774.0,2017,1,Spirit Air Lines,24012303.0,2017-01-01,58.9900016784668,52.5,57.1500015258789,54.040000915527344,21397900.0,54.040000915527344,SAVE
533,NK,2017-02,11276.0,11276.0,1991161.0,1603475.0,453247.0,1781639.0,1521523.0,2017,2,Spirit Air Lines,23177223.0,2017-02-01,56.11999893188477,50.5,54.40999984741211,52.209999084472656,23500600.0,52.209999084472656,SAVE
534,NK,2017-03,12583.0,12583.0,2230471.0,1910810.0,446063.0,1998748.0,1694446.0,2017,3,Spirit Air Lines,23177223.0,2017-03-01,54.349998474121094,48.290000915527344,52.75,53.06999969482422,20526000.0,53.06999969482422,SAVE
535,NK,2017-04,12343.0,12343.0,2192916.0,1823249.0,653222.0,1944206.0,1644470.0,2017,4,Spirit Air Lines,35539017.0,2017-04-01,59.540000915527344,50.68000030517578,53.06999969482422,57.27000045776367,23692000.0,57.27000045776367,SAVE
536,NK,2017-05,12587.0,12587.0,2239028.0,1901091.0,506384.0,1958592.0,1645628.0,2017,5,Spirit Air Lines,36752768.0,2017-05-01,60.27999877929688,51.88999938964844,57.79999923706055,53.099998474121094,24574700.0,53.099998474121094,SAVE
537,NK,2017-06,12976.0,12976.0,2297232.0,1978648.0,547381.0,2060305.0,1731940.0,2017,6,Spirit Air Lines,35030227.0,2017-06-01,56.88999938964844,50.88999938964844,53.22000122070313,51.6500015258789,21765900.0,51.6500015258789,SAVE
538,NK,2017-07,13838.0,13838.0,2455993.0,2101490.0,541994.0,2194626.0,1846181.0,2017,7,Spirit Air Lines,37689419.0,2017-07-01,53.84000015258789,38.61999893188477,51.97999954223633,38.849998474121094,38970800.0,38.849998474121094,SAVE
539,NK,2017-08,13804.0,13817.0,2452894.0,2093033.0,519819.0,2188772.0,1847132.0,2017,8,Spirit Air Lines,35784710.0,2017-08-01,41.47000122070313,33.93000030517578,39.97999954223633,34.049999237060554,40911000.0,34.049999237060554,SAVE
540,NK,2017-09,11594.0,11594.0,2077810.0,1624891.0,640099.0,1826622.0,1548510.0,2017,9,Spirit Air Lines,31510314.0,2017-09-01,35.470001220703125,30.31999969482422,34.22999954223633,33.40999984741211,37235800.0,33.40999984741211,SAVE
541,NK,2017-10,13018.0,13018.0,2341355.0,1928061.0,500221.0,2056212.0,1748027.0,2017,10,Spirit Air Lines,27652332.0,2017-10-01,38.41999816894531,32.990001678466804,33.52000045776367,37.09000015258789,45803600.0,37.09000015258789,SAVE
542,NK,2017-11,12770.0,12770.0,2291377.0,1846584.0,686987.0,2043026.0,1749650.0,2017,11,Spirit Air Lines,32731906.0,2017-11-01,42.88000106811523,34.080001831054695,36.7400016784668,42.63000106811523,31348000.0,42.63000106811523,SAVE
543,NK,2017-12,13059.0,13059.0,2349215.0,1878583.0,524594.0,2151621.0,1825822.0,2017,12,Spirit Air Lines,34564990.0,2017-12-01,45.68000030517578,41.36999893188477,42.38999938964844,44.849998474121094,25849000.0,44.849998474121094,SAVE
544,NK,2018-01,13837.0,13837.0,2492286.0,1832326.0,531973.0,2269518.0,1928902.0,2018,1,Spirit Air Lines,71242248.0,2018-01-01,48.81000137329102,39.52999877929688,44.70000076293945,42.11999893188477,34441200.0,42.11999893188477,SAVE
545,NK,2018-02,12818.0,12818.0,2316198.0,1873929.0,567870.0,2108399.0,1790182.0,2018,2,Spirit Air Lines,71407508.0,2018-02-01,42.400001525878906,37.79999923706055,41.88999938964844,39.84000015258789,24203300.0,39.84000015258789,SAVE
546,NK,2018-03,14618.0,14618.0,2664681.0,2324440.0,627665.0,2376879.0,2018339.0,2018,3,Spirit Air Lines,86986328.0,2018-03-01,45.81999969482422,36.77000045776367,39.849998474121094,37.77999877929688,28795200.0,37.77999877929688,SAVE
547,NK,2018-04,14492.0,14492.0,2646800.0,2169639.0,856060.0,2383515.0,2023905.0,2018,4,Spirit Air Lines,85020397.0,2018-04-01,39.47000122070313,34.639999389648445,37.59000015258789,35.720001220703125,29919300.0,35.720001220703125,SAVE
548,NK,2018-05,14081.0,14852.0,2711920.0,2312524.0,645438.0,2453428.0,2079080.0,2018,5,Spirit Air Lines,94757645.0,2018-05-01,38.52000045776367,34.700000762939446,35.689998626708984,36.68999862670898,22402500.0,36.68999862670898,SAVE
549,NK,2018-06,15421.0,15421.0,2815083.0,2441653.0,640019.0,2532174.0,2132012.0,2018,6,Spirit Air Lines,85227413.0,2018-06-01,39.7400016784668,34.360000610351555,36.959999084472656,36.349998474121094,29220300.0,36.349998474121094,SAVE
550,NK,2018-07,16028.0,16028.0,2926387.0,2583410.0,595230.0,2617361.0,2197313.0,2018,7,Spirit Air Lines,91576334.0,2018-07-01,44.400001525878906,35.65999984741211,36.099998474121094,43.43999862670898,37399600.0,43.43999862670898,SAVE
551,NK,2018-08,15972.0,15972.0,2914287.0,2558575.0,615010.0,2602704.0,2187271.0,2018,8,Spirit Air Lines,88843977.0,2018-08-01,47.88999938964844,41.97999954223633,43.599998474121094,47.52000045776367,16827100.0,47.52000045776367,SAVE
552,NK,2018-09,13477.0,13477.0,2468810.0,2044766.0,642725.0,2140111.0,1806588.0,2018,9,Spirit Air Lines,73426677.0,2018-09-01,49.63000106811523,45.58000183105469,47.72000122070313,46.97000122070313,17455500.0,46.97000122070313,SAVE
553,NK,2018-10,13808.0,13808.0,2533037.0,2184697.0,547344.0,2182741.0,1850406.0,2018,10,,,2018-10-01,53.72000122070313,42.83000183105469,46.9000015258789,51.9000015258789,34123100.0,51.9000015258789,SAVE
554,NK,2018-11,14401.0,14401.0,2653475.0,2245763.0,753874.0,2322854.0,1962622.0,2018,11,,,2018-11-01,64.23000335693361,49.06999969482422,52.27999877929688,64.12000274658203,30538000.0,64.12000274658203,SAVE
555,NK,2018-12,15021.0,15021.0,2753748.0,2337240.0,590493.0,2444417.0,2067839.0,2018,12,,,2018-12-01,65.34999847412111,53.54999923706055,64.65000152587889,57.91999816894531,20277600.0,57.91999816894531,SAVE
556,NK,2019-01,15079.0,15079.0,2788711.0,2175001.0,571505.0,2459244.0,2073178.0,2019,1,Spirit Air Lines,69562682.0,2019-01-01,61.97000122070313,52.52000045776367,57.16999816894531,58.81999969482422,23790400.0,58.81999969482422,SAVE
557,NK,2019-02,14040.0,14040.0,2591002.0,2122972.0,859174.0,2290920.0,1933481.0,2019,2,Spirit Air Lines,64842232.0,2019-02-01,64.76000213623047,55.349998474121094,59.40999984741211,56.25,26735000.0,56.25,SAVE
558,NK,2019-03,17092.0,17092.0,3158547.0,2789302.0,890898.0,2749767.0,2336442.0,2019,3,Spirit Air Lines,70240724.0,2019-03-01,57.70000076293945,51.04999923706055,56.68000030517578,52.86000061035156,26865500.0,52.86000061035156,SAVE
559,NK,2019-04,16405.0,16405.0,3028927.0,2532545.0,935404.0,2630566.0,2234010.0,2019,4,Spirit Air Lines,74289874.0,2019-04-01,58.54999923706055,50.0,53.43000030517578,54.38000106811523,24233100.0,54.38000106811523,SAVE
560,UA,2010-01,28091.0,27723.0,4398446.0,3315404.0,1077988.0,4912038.0,4276916.0,2010,1,United Air Lines Inc.,320169235.0,2010-01-01,14.149999618530273,12.130000114440918,12.989999771118164,12.229999542236328,231401600.0,12.229999542236328,UAL
561,UA,2010-02,26086.0,24778.0,3886438.0,3049782.0,1062631.0,4353214.0,3773418.0,2010,2,United Air Lines Inc.,278634843.0,2010-02-01,17.280000686645508,12.140000343322756,12.350000381469727,17.149999618530273,205223500.0,17.149999618530273,UAL
562,UA,2010-03,29718.0,29376.0,4622886.0,3839476.0,1038825.0,5185616.0,4525040.0,2010,3,United Air Lines Inc.,339915313.0,2010-03-01,20.59000015258789,17.229999542236328,17.25,19.549999237060547,202164200.0,19.549999237060547,UAL
563,UA,2010-04,28188.0,28104.0,4419899.0,3651755.0,1100808.0,4960768.0,4336447.0,2010,4,United Air Lines Inc.,348193934.0,2010-04-01,23.82999992370605,18.5,19.530000686645508,21.600000381469727,253151400.0,21.600000381469727,UAL
564,UA,2010-05,28882.0,28770.0,4519681.0,3790066.0,1103449.0,5100660.0,4436775.0,2010,5,United Air Lines Inc.,385441906.0,2010-05-01,22.54999923706055,16.389999389648438,22.299999237060547,20.01000022888184,212142800.0,20.01000022888184,UAL
565,UA,2010-06,29325.0,29111.0,4552694.0,3997524.0,1154981.0,5215900.0,4521603.0,2010,6,United Air Lines Inc.,372662209.0,2010-06-01,24.59000015258789,19.34000015258789,19.739999771118164,20.559999465942386,178538800.0,20.559999465942386,UAL
566,UA,2010-07,30402.0,30241.0,4731087.0,4104035.0,1130262.0,5373804.0,4666318.0,2010,7,United Air Lines Inc.,388623357.0,2010-07-01,25.0,18.420000076293945,20.649999618530273,23.739999771118164,135570000.0,23.739999771118164,UAL
567,UA,2010-08,30646.0,30485.0,4767992.0,4111954.0,1141510.0,5347858.0,4654169.0,2010,8,United Air Lines Inc.,384787525.0,2010-08-01,24.440000534057614,19.09000015258789,24.10000038146973,21.200000762939453,107225800.0,21.200000762939453,UAL
568,UA,2010-09,28084.0,28026.0,4348268.0,3560136.0,987343.0,4810515.0,4187608.0,2010,9,United Air Lines Inc.,357424125.0,2010-09-01,23.95000076293945,20.479999542236328,21.5,23.65999984741211,117583500.0,23.65999984741211,UAL
569,UA,2010-10,29154.0,29086.0,4532428.0,3813123.0,954314.0,5013088.0,4382613.0,2010,10,United Air Lines Inc.,377703658.0,2010-10-01,29.75,23.76000022888184,25.0,29.040000915527344,136717500.0,29.040000915527344,UAL
570,UA,2010-11,27323.0,27278.0,4270969.0,3446659.0,1025282.0,4763824.0,4176456.0,2010,11,United Air Lines Inc.,361188294.0,2010-11-01,29.59000015258789,26.65999984741211,28.90999984741211,27.68000030517578,85959000.0,27.68000030517578,UAL
571,UA,2010-12,27627.0,27206.0,4251797.0,3384557.0,1135592.0,4864914.0,4255758.0,2010,12,United Air Lines Inc.,392370747.0,2010-12-01,28.59000015258789,23.10000038146973,28.1299991607666,23.81999969482422,110667800.0,23.81999969482422,UAL
572,UA,2011-01,26180.0,25711.0,4000468.0,3067946.0,1059349.0,4553828.0,3972919.0,2011,1,United Air Lines Inc.,789358416.0,2011-01-01,27.46999931335449,23.6299991607666,24.1299991607666,25.399999618530273,125771000.0,25.399999618530273,UAL
573,UA,2011-02,24086.0,23224.0,3607856.0,2855329.0,1041979.0,4184721.0,3660079.0,2011,2,United Air Lines Inc.,737774963.0,2011-02-01,27.71999931335449,21.649999618530273,25.459999084472656,24.040000915527344,157531200.0,24.040000915527344,UAL
574,UA,2011-03,27492.0,27374.0,4246295.0,3501353.0,1022710.0,4969800.0,4370536.0,2011,3,United Air Lines Inc.,854589487.0,2011-03-01,25.65999984741211,21.950000762939453,23.84000015258789,22.989999771118164,167638300.0,22.989999771118164,UAL
575,UA,2011-04,25251.0,25080.0,3897049.0,3279777.0,1061364.0,4646000.0,4079937.0,2011,4,United Air Lines Inc.,787152648.0,2011-04-01,23.43000030517578,19.31999969482422,23.34000015258789,22.81999969482422,173525700.0,22.81999969482422,UAL
576,UA,2011-05,26003.0,25833.0,4003533.0,3447633.0,1069916.0,4735831.0,4125786.0,2011,5,United Air Lines Inc.,788648855.0,2011-05-01,26.84000015258789,23.170000076293945,23.59000015258789,24.149999618530273,148307100.0,24.149999618530273,UAL
577,UA,2011-06,27754.0,27407.0,4258533.0,3732563.0,1101958.0,5029763.0,4372480.0,2011,6,United Air Lines Inc.,804102435.0,2011-06-01,25.60000038146973,21.690000534057614,24.190000534057614,22.6299991607666,151997000.0,22.6299991607666,UAL
578,UA,2011-07,29061.0,28552.0,4425048.0,3903242.0,1157529.0,5207021.0,4522792.0,2011,7,United Air Lines Inc.,859889814.0,2011-07-01,23.28000068664551,16.450000762939453,22.79999923706055,18.1200008392334,145230200.0,18.1200008392334,UAL
579,UA,2011-08,28701.0,28243.0,4374324.0,3799588.0,1120256.0,5089528.0,4416042.0,2011,8,United Air Lines Inc.,876950965.0,2011-08-01,19.25,15.920000076293945,18.530000686645508,18.59000015258789,186904000.0,18.59000015258789,UAL
580,UA,2011-09,24652.0,24653.0,3804052.0,3224753.0,1011954.0,4380622.0,3804025.0,2011,9,United Air Lines Inc.,805554578.0,2011-09-01,21.88999938964844,17.280000686645508,18.5,19.3799991607666,135913000.0,19.3799991607666,UAL
581,UA,2011-10,25120.0,25104.0,3870745.0,3316982.0,1011982.0,4504594.0,3934629.0,2011,10,United Air Lines Inc.,805727280.0,2011-10-01,21.440000534057614,16.829999923706055,19.15999984741211,19.31999969482422,114523300.0,19.31999969482422,UAL
582,UA,2011-11,22984.0,22928.0,3531733.0,3002921.0,1013151.0,4172778.0,3646404.0,2011,11,United Air Lines Inc.,735758070.0,2011-11-01,19.280000686645508,15.510000228881836,18.86000061035156,17.969999313354492,120348100.0,17.969999313354492,UAL
583,UA,2011-12,23990.0,23954.0,3713474.0,3101755.0,1036888.0,4473993.0,3918744.0,2011,12,United Air Lines Inc.,774059146.0,2011-12-01,21.450000762939453,17.899999618530273,18.049999237060547,18.8700008392334,132858600.0,18.8700008392334,UAL
584,UA,2012-01,41727.0,41412.0,6416297.0,5047011.0,1993412.0,7736436.0,6734306.0,2012,1,United Air Lines Inc.,277726020.0,2012-01-01,23.479999542236328,17.25,19.229999542236328,23.10000038146973,144791900.0,23.10000038146973,UAL
585,UA,2012-02,40839.0,40649.0,6331478.0,4982016.0,1946063.0,7597008.0,6630108.0,2012,2,United Air Lines Inc.,242219657.0,2012-02-01,25.84000015258789,19.959999084472656,23.149999618530273,20.649999618530273,124185100.0,20.649999618530273,UAL
586,UA,2012-03,46248.0,46157.0,7222472.0,6028950.0,2024189.0,8727071.0,7598578.0,2012,3,United Air Lines Inc.,297964996.0,2012-03-01,22.540000915527344,19.1299991607666,20.6200008392334,21.5,159058900.0,21.5,UAL
587,UA,2012-04,44260.0,44246.0,6894191.0,5829827.0,2220111.0,8429624.0,7356708.0,2012,4,United Air Lines Inc.,308674504.0,2012-04-01,23.770000457763672,20.549999237060547,21.51000022888184,21.920000076293945,110670800.0,21.920000076293945,UAL
588,UA,2012-05,45322.0,45208.0,7026495.0,5987225.0,2394884.0,8633001.0,7480839.0,2012,5,United Air Lines Inc.,370830564.0,2012-05-01,25.5,20.84000015258789,21.959999084472656,25.170000076293945,112748400.0,25.170000076293945,UAL
589,UA,2012-06,46917.0,46550.0,7241579.0,6272686.0,2814143.0,9025752.0,7830202.0,2012,6,United Air Lines Inc.,423352591.0,2012-06-01,25.21999931335449,21.850000381469727,25.149999618530273,24.32999992370605,114295400.0,24.32999992370605,UAL
590,UA,2012-07,48179.0,47485.0,7341362.0,6413138.0,2685730.0,9235785.0,7989665.0,2012,7,United Air Lines Inc.,445707176.0,2012-07-01,24.95000076293945,18.57999992370605,24.43000030517578,18.88999938964844,104397300.0,18.88999938964844,UAL
591,UA,2012-08,47899.0,47512.0,7317457.0,6373676.0,2845785.0,9136767.0,7931317.0,2012,8,United Air Lines Inc.,413360687.0,2012-08-01,19.989999771118164,17.450000762939453,18.76000022888184,18.450000762939453,120924900.0,18.450000762939453,UAL
592,UA,2012-09,42872.0,42962.0,6599089.0,5320216.0,2736111.0,8045310.0,6984661.0,2012,9,United Air Lines Inc.,383255846.0,2012-09-01,20.850000381469727,17.979999542236328,18.399999618530273,19.5,78269200.0,19.5,UAL
